deck_id,card_index,card_name,quantity,cost,type,ink,inkable
016785ef49acc14bec21e4a50257a797c65fcface7eea345ba1ea74ae1334747,10,Pongo - Determined Father,1,3,character,Amber,True
016785ef49acc14bec21e4a50257a797c65fcface7eea345ba1ea74ae1334747,11,Lady - Miss Park Avenue,4,5,character,Emerald,False
016785ef49acc14bec21e4a50257a797c65fcface7eea345ba1ea74ae1334747,12,Tramp - Dapper Rascal,1,6,character,Emerald,True
016785ef49acc14bec21e4a50257a797c65fcface7eea345ba1ea74ae1334747,13,Tramp - Street-Smart Dog,4,7,character,Emerald,True
016785ef49acc14bec21e4a50257a797c65fcface7eea345ba1ea74ae1334747,14,Emerald Chromicon,3,3,item,Emerald,False
016785ef49acc14bec21e4a50257a797c65fcface7eea345ba1ea74ae1334747,15,The Horseman Strikes!,2,3,action,Amber,True
016785ef49acc14bec21e4a50257a797c65fcface7eea345ba1ea74ae1334747,16,Della's Moon Lullaby,3,2,song,Amber,True
016785ef49acc14bec21e4a50257a797c65fcface7eea345ba1ea74ae1334747,17,Under the Sea,2,8,song,Emerald,False
48d6a5741d10429af3676dc58f9b4833f7168473eaf7560f427668a3168aa603,0,Clarabelle - Clumsy Guest,4,1,character,Emerald,True
48d6a5741d10429af3676dc58f9b4833f7168473eaf7560f427668a3168aa603,1,Tipo - Growing Son,4,2,character,Sapphire,True
48d6a5741d10429af3676dc58f9b4833f7168473eaf7560f427668a3168aa603,2,Prince Phillip - Royal Explorer,4,3,character,Emerald,True
48d6a5741d10429af3676dc58f9b4833f7168473eaf7560f427668a3168aa603,3,Cinderella - Dream Come True,4,4,character,Sapphire,False
48d6a5741d10429af3676dc58f9b4833f7168473eaf7560f427668a3168aa603,4,Donald Duck - Perfect Gentleman,4,4,character,Emerald,True
48d6a5741d10429af3676dc58f9b4833f7168473eaf7560f427668a3168aa603,5,John Silver - Alien Pirate,2,6,character,Emerald,True
48d6a5741d10429af3676dc58f9b4833f7168473eaf7560f427668a3168aa603,6,Basil - Undercover Detective,4,7,character,Emerald,True
48d6a5741d10429af3676dc58f9b4833f7168473eaf7560f427668a3168aa603,7,Clarabelle - Light on Her Hooves,4,7,character,Emerald,True
48d6a5741d10429af3676dc58f9b4833f7168473eaf7560f427668a3168aa603,8,Hades - Infernal Schemer,4,7,character,Sapphire,False
48d6a5741d10429af3676dc58f9b4833f7168473eaf7560f427668a3168aa603,9,Prince Phillip - Vanquisher of Foes,4,9,character,Emerald,True
48d6a5741d10429af3676dc58f9b4833f7168473eaf7560f427668a3168aa603,10,Develop Your Brain,4,1,action,Sapphire,True
48d6a5741d10429af3676dc58f9b4833f7168473eaf7560f427668a3168aa603,11,Sail the Azurite Sea,4,2,action,Sapphire,True
48d6a5741d10429af3676dc58f9b4833f7168473eaf7560f427668a3168aa603,12,Vision of the Future,4,2,action,Sapphire,True
48d6a5741d10429af3676dc58f9b4833f7168473eaf7560f427668a3168aa603,13,Spooky Sight,2,6,action,Sapphire,False
48d6a5741d10429af3676dc58f9b4833f7168473eaf7560f427668a3168aa603,14,"Malicious, Mean, and Scary",4,3,song,Emerald,True
48d6a5741d10429af3676dc58f9b4833f7168473eaf7560f427668a3168aa603,15,You're Welcome,4,4,song,Emerald,True
7fa9e229d08bc4e3e2745b2fe39bc814702e08d7625d044b199078f5e02de068,0,Captain Hook - Forceful Duelist,4,1,character,Steel,True
7fa9e229d08bc4e3e2745b2fe39bc814702e08d7625d044b199078f5e02de068,1,Olaf - Helping Hand,2,1,character,Amethyst,True
7fa9e229d08bc4e3e2745b2fe39bc814702e08d7625d044b199078f5e02de068,2,Palace Guard - Spectral Sentry,1,1,character,Amethyst,True
7fa9e229d08bc4e3e2745b2fe39bc814702e08d7625d044b199078f5e02de068,3,Black Heron - Real Bad Egg,4,2,character,Steel,True
7fa9e229d08bc4e3e2745b2fe39bc814702e08d7625d044b199078f5e02de068,4,Calhoun - Marine Sergeant,2,2,character,Steel,False
7fa9e229d08bc4e3e2745b2fe39bc814702e08d7625d044b199078f5e02de068,5,Doc - Bold Knight,2,2,character,Steel,False
7fa9e229d08bc4e3e2745b2fe39bc814702e08d7625d044b199078f5e02de068,6,Madam Mim - Tiny Adversary,2,2,character,Amethyst,True
7fa9e229d08bc4e3e2745b2fe39bc814702e08d7625d044b199078f5e02de068,7,Cheshire Cat - Inexplicable,3,3,character,Amethyst,True
7fa9e229d08bc4e3e2745b2fe39bc814702e08d7625d044b199078f5e02de068,8,Giant Cobra - Ghostly Serpent,4,3,character,Steel,True
7fa9e229d08bc4e3e2745b2fe39bc814702e08d7625d044b199078f5e02de068,9,Lexington - Small in Stature,4,3,character,Steel,True
7fa9e229d08bc4e3e2745b2fe39bc814702e08d7625d044b199078f5e02de068,10,Dolores Madrigal - Easy Listener,3,4,character,Amethyst,True
7fa9e229d08bc4e3e2745b2fe39bc814702e08d7625d044b199078f5e02de068,11,Genie - Wish Fulfilled,4,4,character,Amethyst,False
7fa9e229d08bc4e3e2745b2fe39bc814702e08d7625d044b199078f5e02de068,12,Iago - Giant Spectral Parrot,2,4,character,Amethyst,True
7fa9e229d08bc4e3e2745b2fe39bc814702e08d7625d044b199078f5e02de068,13,Belle - Accomplished Mystic,1,5,character,Amethyst,True
7fa9e229d08bc4e3e2745b2fe39bc814702e08d7625d044b199078f5e02de068,14,Elsa - The Fifth Spirit,4,5,character,Amethyst,True
7fa9e229d08bc4e3e2745b2fe39bc814702e08d7625d044b199078f5e02de068,15,Hades - Looking for a Deal,2,5,character,Amethyst,True
7fa9e229d08bc4e3e2745b2fe39bc814702e08d7625d044b199078f5e02de068,16,Pluto - Steel Champion,2,5,character,Steel,True
7fa9e229d08bc4e3e2745b2fe39bc814702e08d7625d044b199078f5e02de068,17,Demona - Scourge of the Wyvern Clan,2,6,character,Amethyst,True
7fa9e229d08bc4e3e2745b2fe39bc814702e08d7625d044b199078f5e02de068,18,Junior Woodchuck Guidebook,4,2,item,Amethyst,True
7fa9e229d08bc4e3e2745b2fe39bc814702e08d7625d044b199078f5e02de068,19,The Sword of Hercules,1,2,item,Steel,True
7fa9e229d08bc4e3e2745b2fe39bc814702e08d7625d044b199078f5e02de068,20,They Never Come Back,1,3,action,Amethyst,True
7fa9e229d08bc4e3e2745b2fe39bc814702e08d7625d044b199078f5e02de068,21,Strength of a Raging Fire,4,3,song,Steel,True
7fa9e229d08bc4e3e2745b2fe39bc814702e08d7625d044b199078f5e02de068,22,He Hurled His Thunderbolt,2,4,song,Steel,False
65b6bf6c72bd60217875cffe54c5a74e50bd0f3e3c62c94abd9893bb34d8ff05,0,Mulan - Disguised Soldier,4,1,character,Steel,True
65b6bf6c72bd60217875cffe54c5a74e50bd0f3e3c62c94abd9893bb34d8ff05,1,Tinker Bell - Fancy Footwork,4,1,character,Ruby,True
65b6bf6c72bd60217875cffe54c5a74e50bd0f3e3c62c94abd9893bb34d8ff05,2,Calhoun - Marine Sergeant,4,2,character,Steel,False
65b6bf6c72bd60217875cffe54c5a74e50bd0f3e3c62c94abd9893bb34d8ff05,3,Raya - Headstrong,4,3,character,Ruby,True
65b6bf6c72bd60217875cffe54c5a74e50bd0f3e3c62c94abd9893bb34d8ff05,4,Shere Khan - Menacing Predator,3,3,character,Ruby,True
65b6bf6c72bd60217875cffe54c5a74e50bd0f3e3c62c94abd9893bb34d8ff05,5,Hercules - Mighty Leader,2,4,character,Ruby,False
65b6bf6c72bd60217875cffe54c5a74e50bd0f3e3c62c94abd9893bb34d8ff05,6,Mulan - Charging Ahead,2,4,character,Steel,False
65b6bf6c72bd60217875cffe54c5a74e50bd0f3e3c62c94abd9893bb34d8ff05,7,Raya - Kumandran Rider,1,4,character,Ruby,True
65b6bf6c72bd60217875cffe54c5a74e50bd0f3e3c62c94abd9893bb34d8ff05,8,Stitch - Alien Troublemaker,3,4,character,Steel,True
65b6bf6c72bd60217875cffe54c5a74e50bd0f3e3c62c94abd9893bb34d8ff05,9,Queen of Hearts - Sensing Weakness,3,5,character,Ruby,True
65b6bf6c72bd60217875cffe54c5a74e50bd0f3e3c62c94abd9893bb34d8ff05,10,Tinker Bell - Temperamental Fairy,3,5,character,Ruby,True
65b6bf6c72bd60217875cffe54c5a74e50bd0f3e3c62c94abd9893bb34d8ff05,11,David Xanatos - Charismatic Leader,2,6,character,Ruby,True
65b6bf6c72bd60217875cffe54c5a74e50bd0f3e3c62c94abd9893bb34d8ff05,12,Hans - Brazen Manipulator,2,6,character,Ruby,True
65b6bf6c72bd60217875cffe54c5a74e50bd0f3e3c62c94abd9893bb34d8ff05,13,Mulan - Elite Archer,2,6,character,Ruby,True
65b6bf6c72bd60217875cffe54c5a74e50bd0f3e3c62c94abd9893bb34d8ff05,14,Mulan - Imperial General,2,7,character,Steel,True
65b6bf6c72bd60217875cffe54c5a74e50bd0f3e3c62c94abd9893bb34d8ff05,15,Mushu's Rocket,2,1,item,Ruby,True
65b6bf6c72bd60217875cffe54c5a74e50bd0f3e3c62c94abd9893bb34d8ff05,16,Medallion Weights,4,2,item,Ruby,True
65b6bf6c72bd60217875cffe54c5a74e50bd0f3e3c62c94abd9893bb34d8ff05,17,The Sword of Hercules,2,2,item,Steel,True
65b6bf6c72bd60217875cffe54c5a74e50bd0f3e3c62c94abd9893bb34d8ff05,18,Desperate Plan,1,3,action,Steel,False
65b6bf6c72bd60217875cffe54c5a74e50bd0f3e3c62c94abd9893bb34d8ff05,19,Smash,1,3,action,Steel,True
65b6bf6c72bd60217875cffe54c5a74e50bd0f3e3c62c94abd9893bb34d8ff05,20,But I'm Much Faster,4,1,song,Steel,True
65b6bf6c72bd60217875cffe54c5a74e50bd0f3e3c62c94abd9893bb34d8ff05,21,One Last Hope,4,3,song,Steel,False
65b6bf6c72bd60217875cffe54c5a74e50bd0f3e3c62c94abd9893bb34d8ff05,22,Strength of a Raging Fire,1,3,song,Steel,True
e3eab7e5cbabc8acc5c811ea8f76fa0e1602895cd128fce0d8449fcf68c48570,0,Tinker Bell - Fancy Footwork,4,1,character,Ruby,True
e3eab7e5cbabc8acc5c811ea8f76fa0e1602895cd128fce0d8449fcf68c48570,1,Tipo - Growing Son,4,2,character,Sapphire,True
e3eab7e5cbabc8acc5c811ea8f76fa0e1602895cd128fce0d8449fcf68c48570,2,Cinderella - Dream Come True,4,4,character,Sapphire,False
e3eab7e5cbabc8acc5c811ea8f76fa0e1602895cd128fce0d8449fcf68c48570,3,The Headless Horseman - Terror of Sleepy Hollow,4,5,character,Ruby,False
e3eab7e5cbabc8acc5c811ea8f76fa0e1602895cd128fce0d8449fcf68c48570,4,Maui - Half-Shark,4,6,character,Ruby,True
e3eab7e5cbabc8acc5c811ea8f76fa0e1602895cd128fce0d8449fcf68c48570,5,Hades - Infernal Schemer,4,7,character,Sapphire,False
e3eab7e5cbabc8acc5c811ea8f76fa0e1602895cd128fce0d8449fcf68c48570,6,Maleficent - Monstrous Dragon,4,9,character,Ruby,True
e3eab7e5cbabc8acc5c811ea8f76fa0e1602895cd128fce0d8449fcf68c48570,7,Mushu's Rocket,2,1,item,Ruby,True
e3eab7e5cbabc8acc5c811ea8f76fa0e1602895cd128fce0d8449fcf68c48570,8,Inkrunner,4,2,item,Sapphire,True
e3eab7e5cbabc8acc5c811ea8f76fa0e1602895cd128fce0d8449fcf68c48570,9,Medallion Weights,4,2,item,Ruby,True
e3eab7e5cbabc8acc5c811ea8f76fa0e1602895cd128fce0d8449fcf68c48570,10,Develop Your Brain,4,1,action,Sapphire,True
e3eab7e5cbabc8acc5c811ea8f76fa0e1602895cd128fce0d8449fcf68c48570,11,"Next Stop, Olympus",2,2,action,Ruby,True
e3eab7e5cbabc8acc5c811ea8f76fa0e1602895cd128fce0d8449fcf68c48570,12,Sail the Azurite Sea,4,2,action,Sapphire,True
e3eab7e5cbabc8acc5c811ea8f76fa0e1602895cd128fce0d8449fcf68c48570,13,Vision of the Future,4,2,action,Sapphire,True
e3eab7e5cbabc8acc5c811ea8f76fa0e1602895cd128fce0d8449fcf68c48570,14,Sudden Scare,1,4,action,Sapphire,True
e3eab7e5cbabc8acc5c811ea8f76fa0e1602895cd128fce0d8449fcf68c48570,15,Spooky Sight,2,6,action,Sapphire,False
e3eab7e5cbabc8acc5c811ea8f76fa0e1602895cd128fce0d8449fcf68c48570,16,Might Solve a Mystery,2,4,song,Sapphire,True
e3eab7e5cbabc8acc5c811ea8f76fa0e1602895cd128fce0d8449fcf68c48570,17,A Pirate's Life,3,6,song,Ruby,True
6ccc9ca54fad47b78b464d087f726cba8f8410652f7079199f73323b7e881869,0,Bobby Zimuruski - Spray Cheese Kid,4,1,character,Emerald,True
6ccc9ca54fad47b78b464d087f726cba8f8410652f7079199f73323b7e881869,1,Daisy Duck - Donald's Date,4,1,character,Amber,False
6ccc9ca54fad47b78b464d087f726cba8f8410652f7079199f73323b7e881869,2,Lady - Decisive Dog,4,1,character,Emerald,True
6ccc9ca54fad47b78b464d087f726cba8f8410652f7079199f73323b7e881869,3,Lady - Elegant Spaniel,4,1,character,Emerald,False
6ccc9ca54fad47b78b464d087f726cba8f8410652f7079199f73323b7e881869,4,Webby Vanderquack - Mystery Enthusiast,4,1,character,Emerald,True
6ccc9ca54fad47b78b464d087f726cba8f8410652f7079199f73323b7e881869,5,Go Go Tomago - Darting Dynamo,4,2,character,Emerald,True
6ccc9ca54fad47b78b464d087f726cba8f8410652f7079199f73323b7e881869,6,Lilo - Escape Artist,4,2,character,Amber,True
6ccc9ca54fad47b78b464d087f726cba8f8410652f7079199f73323b7e881869,7,Mowgli - Man Cub,4,2,character,Amber,True
6ccc9ca54fad47b78b464d087f726cba8f8410652f7079199f73323b7e881869,8,Tramp - Enterprising Dog,4,2,character,Emerald,True
6ccc9ca54fad47b78b464d087f726cba8f8410652f7079199f73323b7e881869,9,Ursula - Deceiver,4,2,character,Emerald,True
6ccc9ca54fad47b78b464d087f726cba8f8410652f7079199f73323b7e881869,10,Lady - Family Dog,2,3,character,Amber,True
6ccc9ca54fad47b78b464d087f726cba8f8410652f7079199f73323b7e881869,11,Rajah - Devoted Protector,2,3,character,Amber,True
6ccc9ca54fad47b78b464d087f726cba8f8410652f7079199f73323b7e881869,12,Lady - Miss Park Avenue,4,5,character,Emerald,False
6ccc9ca54fad47b78b464d087f726cba8f8410652f7079199f73323b7e881869,13,Tramp - Street-Smart Dog,4,7,character,Emerald,True
6ccc9ca54fad47b78b464d087f726cba8f8410652f7079199f73323b7e881869,14,Emerald Chromicon,3,3,item,Emerald,False
6ccc9ca54fad47b78b464d087f726cba8f8410652f7079199f73323b7e881869,15,Della's Moon Lullaby,3,2,song,Amber,True
6ccc9ca54fad47b78b464d087f726cba8f8410652f7079199f73323b7e881869,16,Under the Sea,2,8,song,Emerald,False
6b4a5ad2f873207b141e9b27441685ba8d0575d6a1712a4d0ac005b1d64d671c,0,Bobby Zimuruski - Spray Cheese Kid,4,1,character,Emerald,True
6b4a5ad2f873207b141e9b27441685ba8d0575d6a1712a4d0ac005b1d64d671c,1,Cursed Merfolk - Ursula's Handiwork,4,1,character,Emerald,False
6b4a5ad2f873207b141e9b27441685ba8d0575d6a1712a4d0ac005b1d64d671c,2,Diablo - Obedient Raven,4,1,character,Amethyst,True
6b4a5ad2f873207b141e9b27441685ba8d0575d6a1712a4d0ac005b1d64d671c,3,Finnick - Tiny Terror,4,1,character,Emerald,True
6b4a5ad2f873207b141e9b27441685ba8d0575d6a1712a4d0ac005b1d64d671c,4,Flynn Rider - Spectral Scoundrel,4,1,character,Emerald,True
6b4a5ad2f873207b141e9b27441685ba8d0575d6a1712a4d0ac005b1d64d671c,5,Little John - Camp Cook,4,1,character,Emerald,True
6b4a5ad2f873207b141e9b27441685ba8d0575d6a1712a4d0ac005b1d64d671c,6,Pegasus - Gift for Hercules,4,1,character,Emerald,True
6b4a5ad2f873207b141e9b27441685ba8d0575d6a1712a4d0ac005b1d64d671c,7,Honeymaren - Northuldra Guide,4,2,character,Amethyst,True
6b4a5ad2f873207b141e9b27441685ba8d0575d6a1712a4d0ac005b1d64d671c,8,Scrooge McDuck - S.H.U.S.H. Agent,4,2,character,Emerald,False
6b4a5ad2f873207b141e9b27441685ba8d0575d6a1712a4d0ac005b1d64d671c,9,Ursula - Deceiver,2,2,character,Emerald,True
6b4a5ad2f873207b141e9b27441685ba8d0575d6a1712a4d0ac005b1d64d671c,10,The White Rose - Jewel of the Garden,2,3,character,Amethyst,True
6b4a5ad2f873207b141e9b27441685ba8d0575d6a1712a4d0ac005b1d64d671c,11,Amethyst Chromicon,4,2,item,Amethyst,True
6b4a5ad2f873207b141e9b27441685ba8d0575d6a1712a4d0ac005b1d64d671c,12,Enigmatic Inkcaster,4,2,item,Emerald,False
6b4a5ad2f873207b141e9b27441685ba8d0575d6a1712a4d0ac005b1d64d671c,13,Gathering Knowledge and Wisdom,4,2,action,Amethyst,False
6b4a5ad2f873207b141e9b27441685ba8d0575d6a1712a4d0ac005b1d64d671c,14,Show Me More!,4,2,action,Amethyst,False
6b4a5ad2f873207b141e9b27441685ba8d0575d6a1712a4d0ac005b1d64d671c,15,They Never Come Back,4,3,action,Amethyst,True
650d47f3ba83792dc6805bdfd67678e9279d73318a58c8da513f832c8393b3a2,0,Rafiki - Mystical Fighter,4,1,character,Amethyst,True
650d47f3ba83792dc6805bdfd67678e9279d73318a58c8da513f832c8393b3a2,1,Royal Guard - Octopus Soldier,4,1,character,Amethyst,True
650d47f3ba83792dc6805bdfd67678e9279d73318a58c8da513f832c8393b3a2,2,Huey - Reliable Leader,2,2,character,Amber,False
650d47f3ba83792dc6805bdfd67678e9279d73318a58c8da513f832c8393b3a2,3,Iago - Stompin' Mad,3,2,character,Amethyst,True
650d47f3ba83792dc6805bdfd67678e9279d73318a58c8da513f832c8393b3a2,4,Cheshire Cat - Inexplicable,4,3,character,Amethyst,True
650d47f3ba83792dc6805bdfd67678e9279d73318a58c8da513f832c8393b3a2,5,Alan-a-Dale -,1,4,character,Amber,True
650d47f3ba83792dc6805bdfd67678e9279d73318a58c8da513f832c8393b3a2,6,Genie - Wish Fulfilled,4,4,character,Amethyst,False
650d47f3ba83792dc6805bdfd67678e9279d73318a58c8da513f832c8393b3a2,7,Madam Mim - Elephant,2,4,character,Amethyst,True
650d47f3ba83792dc6805bdfd67678e9279d73318a58c8da513f832c8393b3a2,8,Elsa - The Fifth Spirit,4,5,character,Amethyst,True
650d47f3ba83792dc6805bdfd67678e9279d73318a58c8da513f832c8393b3a2,9,Hades - Looking for a Deal,4,5,character,Amethyst,True
650d47f3ba83792dc6805bdfd67678e9279d73318a58c8da513f832c8393b3a2,10,Demona - Scourge of the Wyvern Clan,4,6,character,Amethyst,True
650d47f3ba83792dc6805bdfd67678e9279d73318a58c8da513f832c8393b3a2,11,Monstro - Infamous Whale,4,8,character,Amethyst,True
650d47f3ba83792dc6805bdfd67678e9279d73318a58c8da513f832c8393b3a2,12,Junior Woodchuck Guidebook,4,2,item,Amethyst,True
650d47f3ba83792dc6805bdfd67678e9279d73318a58c8da513f832c8393b3a2,13,Lantern,4,2,item,Amber,False
650d47f3ba83792dc6805bdfd67678e9279d73318a58c8da513f832c8393b3a2,14,The Horseman Strikes!,4,3,action,Amber,True
650d47f3ba83792dc6805bdfd67678e9279d73318a58c8da513f832c8393b3a2,15,We Know the Way,3,3,song,Amethyst,True
650d47f3ba83792dc6805bdfd67678e9279d73318a58c8da513f832c8393b3a2,16,Circle of Life,1,8,song,Amber,True
650d47f3ba83792dc6805bdfd67678e9279d73318a58c8da513f832c8393b3a2,17,The Great Illuminary - Abandoned Laboratory,4,2,location,Amethyst,True
97fce69e101786e600b2eaaa75b5a3b064b943573dec7a355ca5af4b28aa5df5,0,Aurora - Holding Court,4,1,character,Amber,True
97fce69e101786e600b2eaaa75b5a3b064b943573dec7a355ca5af4b28aa5df5,1,Daisy Duck - Donald's Date,4,1,character,Amber,False
97fce69e101786e600b2eaaa75b5a3b064b943573dec7a355ca5af4b28aa5df5,2,Mulan - Disguised Soldier,3,1,character,Steel,True
97fce69e101786e600b2eaaa75b5a3b064b943573dec7a355ca5af4b28aa5df5,3,Rhino - One-Sixteenth Wolf,4,1,character,Amber,True
97fce69e101786e600b2eaaa75b5a3b064b943573dec7a355ca5af4b28aa5df5,4,Doc - Bold Knight,4,2,character,Steel,False
97fce69e101786e600b2eaaa75b5a3b064b943573dec7a355ca5af4b28aa5df5,5,Lilo - Escape Artist,2,2,character,Amber,True
97fce69e101786e600b2eaaa75b5a3b064b943573dec7a355ca5af4b28aa5df5,6,Mowgli - Man Cub,4,2,character,Amber,True
97fce69e101786e600b2eaaa75b5a3b064b943573dec7a355ca5af4b28aa5df5,7,Nala - Undaunted Lioness,4,2,character,Steel,False
97fce69e101786e600b2eaaa75b5a3b064b943573dec7a355ca5af4b28aa5df5,8,Penny - Bolt's Person,4,2,character,Steel,True
97fce69e101786e600b2eaaa75b5a3b064b943573dec7a355ca5af4b28aa5df5,9,Lady - Family Dog,4,3,character,Amber,True
97fce69e101786e600b2eaaa75b5a3b064b943573dec7a355ca5af4b28aa5df5,10,Pete - Games Referee,3,3,character,Steel,True
97fce69e101786e600b2eaaa75b5a3b064b943573dec7a355ca5af4b28aa5df5,11,Rajah - Devoted Protector,4,3,character,Amber,True
97fce69e101786e600b2eaaa75b5a3b064b943573dec7a355ca5af4b28aa5df5,12,Tiana - Restaurant Owner,4,3,character,Amber,False
97fce69e101786e600b2eaaa75b5a3b064b943573dec7a355ca5af4b28aa5df5,13,Mickey Mouse - Amber Champion,2,4,character,Amber,True
97fce69e101786e600b2eaaa75b5a3b064b943573dec7a355ca5af4b28aa5df5,14,Rhino - Power Hamster,3,4,character,Steel,True
97fce69e101786e600b2eaaa75b5a3b064b943573dec7a355ca5af4b28aa5df5,15,The Headless Horseman - Relentless Spirit,2,4,character,Steel,True
97fce69e101786e600b2eaaa75b5a3b064b943573dec7a355ca5af4b28aa5df5,16,Strength of a Raging Fire,4,3,song,Steel,True
97fce69e101786e600b2eaaa75b5a3b064b943573dec7a355ca5af4b28aa5df5,17,He Hurled His Thunderbolt,2,4,song,Steel,False
57c5107ab79270cdc86ea46fa84720d7dd163026e967d65ab3a59d86367df8ea,0,Basil - Practiced Detective,4,1,character,Sapphire,True
57c5107ab79270cdc86ea46fa84720d7dd163026e967d65ab3a59d86367df8ea,1,Royal Guard - Octopus Soldier,4,1,character,Amethyst,True
57c5107ab79270cdc86ea46fa84720d7dd163026e967d65ab3a59d86367df8ea,2,Tipo - Growing Son,4,2,character,Sapphire,True
57c5107ab79270cdc86ea46fa84720d7dd163026e967d65ab3a59d86367df8ea,3,Cheshire Cat - Inexplicable,2,3,character,Amethyst,True
57c5107ab79270cdc86ea46fa84720d7dd163026e967d65ab3a59d86367df8ea,4,Dumbo - Ninth Wonder of the Universe,4,4,character,Amethyst,True
57c5107ab79270cdc86ea46fa84720d7dd163026e967d65ab3a59d86367df8ea,5,Genie - Wish Fulfilled,4,4,character,Amethyst,False
57c5107ab79270cdc86ea46fa84720d7dd163026e967d65ab3a59d86367df8ea,6,Iago - Giant Spectral Parrot,4,4,character,Amethyst,True
57c5107ab79270cdc86ea46fa84720d7dd163026e967d65ab3a59d86367df8ea,7,Madam Mim - Elephant,1,4,character,Amethyst,True
57c5107ab79270cdc86ea46fa84720d7dd163026e967d65ab3a59d86367df8ea,8,Wasabi - Methodical Engineer,2,4,character,Sapphire,True
57c5107ab79270cdc86ea46fa84720d7dd163026e967d65ab3a59d86367df8ea,9,Belle - Accomplished Mystic,2,5,character,Amethyst,True
57c5107ab79270cdc86ea46fa84720d7dd163026e967d65ab3a59d86367df8ea,10,Elsa - The Fifth Spirit,4,5,character,Amethyst,True
57c5107ab79270cdc86ea46fa84720d7dd163026e967d65ab3a59d86367df8ea,11,Hades - Looking for a Deal,2,5,character,Amethyst,True
57c5107ab79270cdc86ea46fa84720d7dd163026e967d65ab3a59d86367df8ea,12,Demona - Scourge of the Wyvern Clan,4,6,character,Amethyst,True
57c5107ab79270cdc86ea46fa84720d7dd163026e967d65ab3a59d86367df8ea,13,Hades - Infernal Schemer,4,7,character,Sapphire,False
57c5107ab79270cdc86ea46fa84720d7dd163026e967d65ab3a59d86367df8ea,14,Junior Woodchuck Guidebook,4,2,item,Amethyst,True
57c5107ab79270cdc86ea46fa84720d7dd163026e967d65ab3a59d86367df8ea,15,Hypnotic Strength,3,2,action,Amethyst,True
57c5107ab79270cdc86ea46fa84720d7dd163026e967d65ab3a59d86367df8ea,16,Sail the Azurite Sea,4,2,action,Sapphire,True
57c5107ab79270cdc86ea46fa84720d7dd163026e967d65ab3a59d86367df8ea,17,They Never Come Back,2,3,action,Amethyst,True
57c5107ab79270cdc86ea46fa84720d7dd163026e967d65ab3a59d86367df8ea,18,Into the Unknown,4,3,song,Sapphire,True
292f90f79190ed932198fa69f5103a103284e9502b66422f0cdf45c9ed238e22,0,Bobby Zimuruski - Spray Cheese Kid,4,1,character,Emerald,True
292f90f79190ed932198fa69f5103a103284e9502b66422f0cdf45c9ed238e22,1,Cursed Merfolk - Ursula's Handiwork,4,1,character,Emerald,False
292f90f79190ed932198fa69f5103a103284e9502b66422f0cdf45c9ed238e22,2,Daisy Duck - Donald's Date,4,1,character,Amber,False
292f90f79190ed932198fa69f5103a103284e9502b66422f0cdf45c9ed238e22,3,Lady - Decisive Dog,4,1,character,Emerald,True
292f90f79190ed932198fa69f5103a103284e9502b66422f0cdf45c9ed238e22,4,Lady - Elegant Spaniel,2,1,character,Emerald,False
292f90f79190ed932198fa69f5103a103284e9502b66422f0cdf45c9ed238e22,5,Webby Vanderquack - Mystery Enthusiast,4,1,character,Emerald,True
292f90f79190ed932198fa69f5103a103284e9502b66422f0cdf45c9ed238e22,6,Go Go Tomago - Darting Dynamo,4,2,character,Emerald,True
292f90f79190ed932198fa69f5103a103284e9502b66422f0cdf45c9ed238e22,7,Lilo - Escape Artist,4,2,character,Amber,True
292f90f79190ed932198fa69f5103a103284e9502b66422f0cdf45c9ed238e22,8,Mowgli - Man Cub,3,2,character,Amber,True
292f90f79190ed932198fa69f5103a103284e9502b66422f0cdf45c9ed238e22,9,Tramp - Enterprising Dog,4,2,character,Emerald,True
292f90f79190ed932198fa69f5103a103284e9502b66422f0cdf45c9ed238e22,10,Ursula - Deceiver,3,2,character,Emerald,True
292f90f79190ed932198fa69f5103a103284e9502b66422f0cdf45c9ed238e22,11,Lady - Family Dog,2,3,character,Amber,True
292f90f79190ed932198fa69f5103a103284e9502b66422f0cdf45c9ed238e22,12,Lady - Miss Park Avenue,4,5,character,Emerald,False
292f90f79190ed932198fa69f5103a103284e9502b66422f0cdf45c9ed238e22,13,Tramp - Dapper Rascal,4,6,character,Emerald,True
292f90f79190ed932198fa69f5103a103284e9502b66422f0cdf45c9ed238e22,14,Emerald Chromicon,3,3,item,Emerald,False
292f90f79190ed932198fa69f5103a103284e9502b66422f0cdf45c9ed238e22,15,Heffalumps and Woozles,4,2,song,Emerald,True
292f90f79190ed932198fa69f5103a103284e9502b66422f0cdf45c9ed238e22,16,Under the Sea,3,8,song,Emerald,False
6bc4a79a788895ff7f43eb63fff39bd7799076416b216902c40ee80a3933a2f4,0,Diablo - Obedient Raven,1,1,character,Amethyst,True
6bc4a79a788895ff7f43eb63fff39bd7799076416b216902c40ee80a3933a2f4,1,Palace Guard - Spectral Sentry,4,1,character,Amethyst,True
6bc4a79a788895ff7f43eb63fff39bd7799076416b216902c40ee80a3933a2f4,2,Tinker Bell - Fancy Footwork,4,1,character,Ruby,True
6bc4a79a788895ff7f43eb63fff39bd7799076416b216902c40ee80a3933a2f4,3,Diablo - Watchful Raven,4,2,character,Ruby,False
