deck_id,name,author,placement,tournament,inks,url,tournament_url,tournament_id,fingerprint,scraped_at,cards_count,source_index
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Lorcana Core Constructed Best Color Combos: Inks Tier List February 2026,,,refined gaming set 11 case tournament,,https://inkdecks.com/lorcana-metagame/inks,https://inkdecks.com/lorcana-tournaments/refined-gaming-set-11-case-tournament-tournament-decks-363188,363188,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,2026-02-20T16:35:31.535Z,0,0
c25bc1390427d5372b58fcddf06c8f97dc0c774486e31b3bcb35582b1ba30925,JDRR BP by CaptainFershizz,,,refined gaming set 11 case tournament,Sapphire|Amethyst,https://inkdecks.com/lorcana-metagame/deck-jdrr-bp-499968,https://inkdecks.com/lorcana-tournaments/refined-gaming-set-11-case-tournament-tournament-decks-363188,363188,c25bc1390427d5372b58fcddf06c8f97dc0c774486e31b3bcb35582b1ba30925,2026-02-20T16:35:33.757Z,17,1
7732b1a472a1578844e2dd8cb6d40956594de5262ec47f8007306e8e966c7374,Mob Law by Kyle F,,,iconic 1k whispers in the well,Steel|Sapphire,https://inkdecks.com/lorcana-metagame/deck-mob-law-499582,https://inkdecks.com/lorcana-tournaments/iconic-1k-whispers-in-the-well-tournament-decks-363175,363175,7732b1a472a1578844e2dd8cb6d40956594de5262ec47f8007306e8e966c7374,2026-02-20T16:45:09.828Z,18,118
a1eca5f27c2c1e82e8c1388aa0c471889fe6fadb772cb61efea79af79b910ec6,Locations garbage by Nathan W,,,iconic 1k whispers in the well,Steel|Amethyst,https://inkdecks.com/lorcana-metagame/deck-locations-garbage-499583,https://inkdecks.com/lorcana-tournaments/iconic-1k-whispers-in-the-well-tournament-decks-363175,363175,a1eca5f27c2c1e82e8c1388aa0c471889fe6fadb772cb61efea79af79b910ec6,2026-02-20T16:45:11.836Z,20,119
edcbebdbb85e1a6a30440216ea7ca319c368b6d6034a844ffe4222f3ddcb5be6,Amethyst Steel by Maria C,,,iconic 1k whispers in the well,Steel|Amethyst,https://inkdecks.com/lorcana-metagame/deck-amethyst-steel-499584,https://inkdecks.com/lorcana-tournaments/iconic-1k-whispers-in-the-well-tournament-decks-363175,363175,edcbebdbb85e1a6a30440216ea7ca319c368b6d6034a844ffe4222f3ddcb5be6,2026-02-20T16:45:13.845Z,20,120
763104d10cfdc759f4e60f3d688f4d9edaec85aea89cbe3a007133936dadc8ef,Who let the dogs out by Jacob R,,,iconic 1k whispers in the well,Emerald|Amber,https://inkdecks.com/lorcana-metagame/deck-who-let-the-dogs-out-499585,https://inkdecks.com/lorcana-tournaments/iconic-1k-whispers-in-the-well-tournament-decks-363175,363175,763104d10cfdc759f4e60f3d688f4d9edaec85aea89cbe3a007133936dadc8ef,2026-02-20T16:45:15.847Z,16,121
ee3f6665a766a981fb765584e894821fa251b40d6afe029edd882fb8679a29bf,Jasmin’s allies by Sean H,,,iconic 1k whispers in the well,Steel|Sapphire,https://inkdecks.com/lorcana-metagame/deck-jasmin-s-allies-499586,https://inkdecks.com/lorcana-tournaments/iconic-1k-whispers-in-the-well-tournament-decks-363175,363175,ee3f6665a766a981fb765584e894821fa251b40d6afe029edd882fb8679a29bf,2026-02-20T16:45:17.856Z,17,122
016785ef49acc14bec21e4a50257a797c65fcface7eea345ba1ea74ae1334747,Yellow/Green by Karl B,,,iconic 1k whispers in the well,Emerald|Amber,https://inkdecks.com/lorcana-metagame/deck-yellow-green-499587,https://inkdecks.com/lorcana-tournaments/iconic-1k-whispers-in-the-well-tournament-decks-363175,363175,016785ef49acc14bec21e4a50257a797c65fcface7eea345ba1ea74ae1334747,2026-02-20T16:45:19.875Z,18,123
48d6a5741d10429af3676dc58f9b4833f7168473eaf7560f427668a3168aa603,What combo? by Chad H,,,iconic 1k whispers in the well,Emerald|Sapphire,https://inkdecks.com/lorcana-metagame/deck-what-combo-499588,https://inkdecks.com/lorcana-tournaments/iconic-1k-whispers-in-the-well-tournament-decks-363175,363175,48d6a5741d10429af3676dc58f9b4833f7168473eaf7560f427668a3168aa603,2026-02-20T16:45:21.890Z,16,124
7fa9e229d08bc4e3e2745b2fe39bc814702e08d7625d044b199078f5e02de068,Purple Steel by Craig D,,,iconic 1k whispers in the well,Steel|Amethyst,https://inkdecks.com/lorcana-metagame/deck-purple-steel-499589,https://inkdecks.com/lorcana-tournaments/iconic-1k-whispers-in-the-well-tournament-decks-363175,363175,7fa9e229d08bc4e3e2745b2fe39bc814702e08d7625d044b199078f5e02de068,2026-02-20T16:45:23.902Z,23,125
65b6bf6c72bd60217875cffe54c5a74e50bd0f3e3c62c94abd9893bb34d8ff05,one last mulan by Stano J,,,iconic 1k whispers in the well,Steel|Ruby,https://inkdecks.com/lorcana-metagame/deck-one-last-mulan-499590,https://inkdecks.com/lorcana-tournaments/iconic-1k-whispers-in-the-well-tournament-decks-363175,363175,65b6bf6c72bd60217875cffe54c5a74e50bd0f3e3c62c94abd9893bb34d8ff05,2026-02-20T16:45:25.912Z,23,126
e3eab7e5cbabc8acc5c811ea8f76fa0e1602895cd128fce0d8449fcf68c48570,RB x-3 by Samuel F,,,iconic 1k whispers in the well,Ruby|Sapphire,https://inkdecks.com/lorcana-metagame/deck-rb-x-3-499591,https://inkdecks.com/lorcana-tournaments/iconic-1k-whispers-in-the-well-tournament-decks-363175,363175,e3eab7e5cbabc8acc5c811ea8f76fa0e1602895cd128fce0d8449fcf68c48570,2026-02-20T16:45:27.922Z,18,127
6ccc9ca54fad47b78b464d087f726cba8f8410652f7079199f73323b7e881869,Go Dawg Go by Justin M,,,iconic 1k whispers in the well,Emerald|Amber,https://inkdecks.com/lorcana-metagame/deck-go-dawg-go-499592,https://inkdecks.com/lorcana-tournaments/iconic-1k-whispers-in-the-well-tournament-decks-363175,363175,6ccc9ca54fad47b78b464d087f726cba8f8410652f7079199f73323b7e881869,2026-02-20T16:45:29.928Z,17,128
6b4a5ad2f873207b141e9b27441685ba8d0575d6a1712a4d0ac005b1d64d671c,I'm here..!.. by Kody H,,,iconic 1k whispers in the well,Emerald|Amethyst,https://inkdecks.com/lorcana-metagame/deck-i-m-here-499593,https://inkdecks.com/lorcana-tournaments/iconic-1k-whispers-in-the-well-tournament-decks-363175,363175,6b4a5ad2f873207b141e9b27441685ba8d0575d6a1712a4d0ac005b1d64d671c,2026-02-20T16:45:31.932Z,16,129
650d47f3ba83792dc6805bdfd67678e9279d73318a58c8da513f832c8393b3a2,Amber Amethyst by Evan M,,,iconic 1k whispers in the well,Amethyst|Amber,https://inkdecks.com/lorcana-metagame/deck-amber-amethyst-499594,https://inkdecks.com/lorcana-tournaments/iconic-1k-whispers-in-the-well-tournament-decks-363175,363175,650d47f3ba83792dc6805bdfd67678e9279d73318a58c8da513f832c8393b3a2,2026-02-20T16:45:33.945Z,18,130
97fce69e101786e600b2eaaa75b5a3b064b943573dec7a355ca5af4b28aa5df5,Aggro by Marty S,,,iconic 1k whispers in the well,Amber|Steel,https://inkdecks.com/lorcana-metagame/deck-aggro-499595,https://inkdecks.com/lorcana-tournaments/iconic-1k-whispers-in-the-well-tournament-decks-363175,363175,97fce69e101786e600b2eaaa75b5a3b064b943573dec7a355ca5af4b28aa5df5,2026-02-20T16:45:35.941Z,18,131
57c5107ab79270cdc86ea46fa84720d7dd163026e967d65ab3a59d86367df8ea,Allan made up his mind. Part 48 by Allan H,,,iconic 1k whispers in the well,Sapphire|Amethyst,https://inkdecks.com/lorcana-metagame/deck-allan-made-up-his-mind-part-48-499596,https://inkdecks.com/lorcana-tournaments/iconic-1k-whispers-in-the-well-tournament-decks-363175,363175,57c5107ab79270cdc86ea46fa84720d7dd163026e967d65ab3a59d86367df8ea,2026-02-20T16:45:37.940Z,19,132
292f90f79190ed932198fa69f5103a103284e9502b66422f0cdf45c9ed238e22,Dees Dogs by Ryan B,,,iconic 1k whispers in the well,Emerald|Amber,https://inkdecks.com/lorcana-metagame/deck-dees-dogs-499597,https://inkdecks.com/lorcana-tournaments/iconic-1k-whispers-in-the-well-tournament-decks-363175,363175,292f90f79190ed932198fa69f5103a103284e9502b66422f0cdf45c9ed238e22,2026-02-20T16:45:39.952Z,17,133
6bc4a79a788895ff7f43eb63fff39bd7799076416b216902c40ee80a3933a2f4,Cory RP 10 by Cory R,,,iconic 1k whispers in the well,Amethyst|Ruby,https://inkdecks.com/lorcana-metagame/deck-cory-rp-10-499598,https://inkdecks.com/lorcana-tournaments/iconic-1k-whispers-in-the-well-tournament-decks-363175,363175,6bc4a79a788895ff7f43eb63fff39bd7799076416b216902c40ee80a3933a2f4,2026-02-20T16:45:41.964Z,21,134
9fb9488d0ba25fee23f49e35888dadaff654a29c7564caa15a581f52e6d42398,Ryan S's Deck by Ryan S,,,iconic 1k whispers in the well,Amber|Amethyst,https://inkdecks.com/lorcana-metagame/deck-ryan-s-s-deck-499599,https://inkdecks.com/lorcana-tournaments/iconic-1k-whispers-in-the-well-tournament-decks-363175,363175,9fb9488d0ba25fee23f49e35888dadaff654a29c7564caa15a581f52e6d42398,2026-02-20T16:45:43.974Z,20,135
4a04644e41c3c6a623850e10296891e3c89cdf62549c8af01978a30a08951f70,Diamond Dogs by Spencer H,,,iconic 1k whispers in the well,Emerald|Amber,https://inkdecks.com/lorcana-metagame/deck-diamond-dogs-499600,https://inkdecks.com/lorcana-tournaments/iconic-1k-whispers-in-the-well-tournament-decks-363175,363175,4a04644e41c3c6a623850e10296891e3c89cdf62549c8af01978a30a08951f70,2026-02-20T16:45:45.980Z,18,136
0fb9ac8220d14614731d5b4fc5713751e6b752c35b2a913d2ac541f2cea80d3a,Madd Muttz by Austin C,,,iconic 1k whispers in the well,Emerald|Amber,https://inkdecks.com/lorcana-metagame/deck-madd-muttz-499602,https://inkdecks.com/lorcana-tournaments/iconic-1k-whispers-in-the-well-tournament-decks-363175,363175,0fb9ac8220d14614731d5b4fc5713751e6b752c35b2a913d2ac541f2cea80d3a,2026-02-20T16:45:49.999Z,17,137
2b553bbb1ccb6889065bfabc760993946f3e39959420f5c0d18da4fe27ae0607,Kimberly H's Deck by Kimberly H,,,iconic 1k whispers in the well,Amber|Steel,https://inkdecks.com/lorcana-metagame/deck-kimberly-h-s-deck-499604,https://inkdecks.com/lorcana-tournaments/iconic-1k-whispers-in-the-well-tournament-decks-363175,363175,2b553bbb1ccb6889065bfabc760993946f3e39959420f5c0d18da4fe27ae0607,2026-02-20T16:45:54.015Z,20,138
917c442f8113dedc54250a7abc88bc7f092e88775ed516ba809963ff06d869c3,CromaDogs by Jesse H,,,iconic 1k whispers in the well,Emerald|Amber,https://inkdecks.com/lorcana-metagame/deck-cromadogs-499605,https://inkdecks.com/lorcana-tournaments/iconic-1k-whispers-in-the-well-tournament-decks-363175,363175,917c442f8113dedc54250a7abc88bc7f092e88775ed516ba809963ff06d869c3,2026-02-20T16:45:56.019Z,17,139
241f9b81247217a23acfe2ba650f54e3c94dff7008e70a1b66e274156f4f8e25,Mad cow by Walter Huynh,,,lorefest winter battle,Emerald|Sapphire,https://inkdecks.com/lorcana-metagame/deck-mad-cow-499414,https://inkdecks.com/lorcana-tournaments/lorefest-winter-battle-tournament-decks-363138,363138,241f9b81247217a23acfe2ba650f54e3c94dff7008e70a1b66e274156f4f8e25,2026-02-20T16:47:04.714Z,21,140
87ca5787541c7e2ab62152cccf63d70cfdb0a25d920895b95aedfd3ed84ef871,PS by [Noninkables] Briguy,,,lorefest winter battle,Steel|Amethyst,https://inkdecks.com/lorcana-metagame/deck-ps-499404,https://inkdecks.com/lorcana-tournaments/lorefest-winter-battle-tournament-decks-363138,363138,87ca5787541c7e2ab62152cccf63d70cfdb0a25d920895b95aedfd3ed84ef871,2026-02-20T16:47:06.718Z,19,141
b9da67da026b7258c7fedce65b65daf2267f056f1f55c595a32511ac23ff5c01,Guiding Light by Brandon Dileanis,,,lorefest winter battle,Amber|Amethyst,https://inkdecks.com/lorcana-metagame/deck-guiding-light-499377,https://inkdecks.com/lorcana-tournaments/lorefest-winter-battle-tournament-decks-363138,363138,b9da67da026b7258c7fedce65b65daf2267f056f1f55c595a32511ac23ff5c01,2026-02-20T16:47:08.728Z,17,142
073e3162e6d7bea2ae2f867408fec8cb5bd6fa3ceba612fa88da8aaeabb67cfd,rope drop maleficent by Robert,,,lorefest winter battle,Amethyst|Amber,https://inkdecks.com/lorcana-metagame/deck-rope-drop-maleficent-499462,https://inkdecks.com/lorcana-tournaments/lorefest-winter-battle-tournament-decks-363138,363138,073e3162e6d7bea2ae2f867408fec8cb5bd6fa3ceba612fa88da8aaeabb67cfd,2026-02-20T16:47:12.745Z,20,143
506e867f30f5577afcabbe4ecb9a3c9986c7691c59d4ce36de82e5019d6bba27,Miminit by Megan K,,,lorefest winter battle,Steel|Amethyst,https://inkdecks.com/lorcana-metagame/deck-miminit-499352,https://inkdecks.com/lorcana-tournaments/lorefest-winter-battle-tournament-decks-363138,363138,506e867f30f5577afcabbe4ecb9a3c9986c7691c59d4ce36de82e5019d6bba27,2026-02-20T16:47:14.757Z,17,144
7bd4195e64404e72caa20593ac265fe7dd9464543dad8aaa7ca66b16f9ba3097,Goodbye Set 10 v2 by Justin Cho,,,lorefest winter battle,Steel|Amethyst,https://inkdecks.com/lorcana-metagame/deck-goodbye-set-10-v2-499454,https://inkdecks.com/lorcana-tournaments/lorefest-winter-battle-tournament-decks-363138,363138,7bd4195e64404e72caa20593ac265fe7dd9464543dad8aaa7ca66b16f9ba3097,2026-02-20T16:47:16.773Z,23,145
fcd68773a074432487c315415499c8b4bb1a17861031a8a6dfcc1f25bee66d4f,Set 10 Lorefest - Blurple by JP De Guzman,,,lorefest winter battle,Sapphire|Amethyst,https://inkdecks.com/lorcana-metagame/deck-set-10-lorefest-blurple-499456,https://inkdecks.com/lorcana-tournaments/lorefest-winter-battle-tournament-decks-363138,363138,fcd68773a074432487c315415499c8b4bb1a17861031a8a6dfcc1f25bee66d4f,2026-02-20T16:47:18.779Z,17,146
8c063c1ded4ff578b06dc0ca3d39a4a2a824326a68c3dd08c2a367d0f58e644f,Blurple by Kolton,,,lorefest winter battle,Sapphire|Amethyst,https://inkdecks.com/lorcana-metagame/deck-blurple-499449,https://inkdecks.com/lorcana-tournaments/lorefest-winter-battle-tournament-decks-363138,363138,8c063c1ded4ff578b06dc0ca3d39a4a2a824326a68c3dd08c2a367d0f58e644f,2026-02-20T16:47:20.779Z,18,147
4887d6ceecfde9a196c4ea7873193ec12a3a47fabe07475e3fd7038120e65a11,Songs to bounce to by Chris Rodriguez,,,lorefest winter battle,Emerald|Sapphire,https://inkdecks.com/lorcana-metagame/deck-songs-to-bounce-to-499489,https://inkdecks.com/lorcana-tournaments/lorefest-winter-battle-tournament-decks-363138,363138,4887d6ceecfde9a196c4ea7873193ec12a3a47fabe07475e3fd7038120e65a11,2026-02-20T16:47:22.792Z,17,148
8ff9ac023bc73f22ff9ec052f8aa33d60d74aa6060a2b7b173a19e34bc84b616,Can Fly if I wanted to by 3ink_SpaceRanger,,,lorefest winter battle,Steel|Amethyst,https://inkdecks.com/lorcana-metagame/deck-can-fly-if-i-wanted-to-499448,https://inkdecks.com/lorcana-tournaments/lorefest-winter-battle-tournament-decks-363138,363138,8ff9ac023bc73f22ff9ec052f8aa33d60d74aa6060a2b7b173a19e34bc84b616,2026-02-20T16:47:24.799Z,18,149
ddd1fcc3776d0a20d331508c3d9346e06a162b5e3814bf8bd7215889ea19e545,Winter LoreFest by Kenneth,,,lorefest winter battle,Amethyst|Amber,https://inkdecks.com/lorcana-metagame/deck-winter-lorefest-499403,https://inkdecks.com/lorcana-tournaments/lorefest-winter-battle-tournament-decks-363138,363138,ddd1fcc3776d0a20d331508c3d9346e06a162b5e3814bf8bd7215889ea19e545,2026-02-20T16:47:26.803Z,19,150
2a500699e74d8755fd467f6d5ae96d497dfab92b3089526ef8073211c60ee22c,Zoolander by Jonathan Larracas,,,lorefest winter battle,Sapphire|Steel,https://inkdecks.com/lorcana-metagame/deck-zoolander-499452,https://inkdecks.com/lorcana-tournaments/lorefest-winter-battle-tournament-decks-363138,363138,2a500699e74d8755fd467f6d5ae96d497dfab92b3089526ef8073211c60ee22c,2026-02-20T16:47:28.822Z,21,151
8dfa02a69b0e68ecbc2723e60020fa41dbf51440fd1ed298f80ef9389aefd7cb,Be Brave by Studded,,,lorefest winter battle,Amethyst|Steel,https://inkdecks.com/lorcana-metagame/deck-be-brave-499459,https://inkdecks.com/lorcana-tournaments/lorefest-winter-battle-tournament-decks-363138,363138,8dfa02a69b0e68ecbc2723e60020fa41dbf51440fd1ed298f80ef9389aefd7cb,2026-02-20T16:47:30.824Z,17,152
9b618cae1f17c8850f403d3593f670154b29a473990528586f1aced8cf01f16b,B/G lore fest by Joaquin Graham,,,lorefest winter battle,Emerald|Sapphire,https://inkdecks.com/lorcana-metagame/deck-b-g-lore-fest-499379,https://inkdecks.com/lorcana-tournaments/lorefest-winter-battle-tournament-decks-363138,363138,9b618cae1f17c8850f403d3593f670154b29a473990528586f1aced8cf01f16b,2026-02-20T16:47:32.838Z,17,153
d0e1e604ff408963521747aa6e02c642732a4e63144fb3a47f45cd56145fd2ca,Probably Mulligan 7 by Sam Yee,,,lorefest winter battle,Emerald|Sapphire,https://inkdecks.com/lorcana-metagame/deck-probably-mulligan-7-499381,https://inkdecks.com/lorcana-tournaments/lorefest-winter-battle-tournament-decks-363138,363138,d0e1e604ff408963521747aa6e02c642732a4e63144fb3a47f45cd56145fd2ca,2026-02-20T16:47:34.842Z,20,154
81d2594aff3b9090d9bcef9ec89c53a5dfa1362fd6c2dba4450a687cca993e58,JDRR PS by Aaron R,,,lorefest winter battle,Steel|Amethyst,https://inkdecks.com/lorcana-metagame/deck-jdrr-ps-499351,https://inkdecks.com/lorcana-tournaments/lorefest-winter-battle-tournament-decks-363138,363138,81d2594aff3b9090d9bcef9ec89c53a5dfa1362fd6c2dba4450a687cca993e58,2026-02-20T16:47:36.838Z,18,155
085ee3182eadda9089020f3eb65159bddd700006ab0696d26fc14125baf94893,Princess Ramp by Harrison,,,lorefest winter battle,Ruby|Sapphire,https://inkdecks.com/lorcana-metagame/deck-princess-ramp-499447,https://inkdecks.com/lorcana-tournaments/lorefest-winter-battle-tournament-decks-363138,363138,085ee3182eadda9089020f3eb65159bddd700006ab0696d26fc14125baf94893,2026-02-20T16:47:38.858Z,17,156
111f1514b3502ec949dbcc64f4f64503db273f1128c80ffed1c44388c94f51b9,Blurple Evasive by David Torres,,,lorefest winter battle,Sapphire|Amethyst,https://inkdecks.com/lorcana-metagame/deck-blurple-evasive-499380,https://inkdecks.com/lorcana-tournaments/lorefest-winter-battle-tournament-decks-363138,363138,111f1514b3502ec949dbcc64f4f64503db273f1128c80ffed1c44388c94f51b9,2026-02-20T16:47:40.859Z,18,157
5727596485b2372631aa00b740f34c63eb7077f7f060b7449a82859ee2e1d2cc,WillyBolt by Gerald Gonzalez,,,lorefest winter battle,Steel|Amethyst,https://inkdecks.com/lorcana-metagame/deck-willybolt-499375,https://inkdecks.com/lorcana-tournaments/lorefest-winter-battle-tournament-decks-363138,363138,5727596485b2372631aa00b740f34c63eb7077f7f060b7449a82859ee2e1d2cc,2026-02-20T16:47:42.868Z,17,158
dc2591bd1590ce401c796c595f656889fa4800bc408598be86482503553e18d0,R/S by Dane Ocampo,,,lorefest winter battle,Steel|Ruby,https://inkdecks.com/lorcana-metagame/deck-r-s-499458,https://inkdecks.com/lorcana-tournaments/lorefest-winter-battle-tournament-decks-363138,363138,dc2591bd1590ce401c796c595f656889fa4800bc408598be86482503553e18d0,2026-02-20T16:47:44.875Z,23,159
444268b1b76243a32b862ae5843ca89e4403c8f5a93f0ae736f0e2d26e9fe1a2,Cinnascar by Parker Chambers,,,lorefest winter battle,Steel|Ruby,https://inkdecks.com/lorcana-metagame/deck-cinnascar-499312,https://inkdecks.com/lorcana-tournaments/lorefest-winter-battle-tournament-decks-363138,363138,444268b1b76243a32b862ae5843ca89e4403c8f5a93f0ae736f0e2d26e9fe1a2,2026-02-20T16:47:46.891Z,20,160
999e6dff97aa4e595eab0fed5df62caebf937bc03d4334ab4c9ac1c6af0be14f,Ruby Steel by Tiffany,,,lorefest winter battle,Ruby|Steel,https://inkdecks.com/lorcana-metagame/deck-ruby-steel-499363,https://inkdecks.com/lorcana-tournaments/lorefest-winter-battle-tournament-decks-363138,363138,999e6dff97aa4e595eab0fed5df62caebf937bc03d4334ab4c9ac1c6af0be14f,2026-02-20T16:47:48.918Z,39,161
78add2079f3d74cecb7f86481a66910a7ba7e6bcc72f4ad84bab21e33effbeb7,Baja by Richard Sandoval,,,lorefest winter battle,Sapphire|Emerald,https://inkdecks.com/lorcana-metagame/deck-baja-499461,https://inkdecks.com/lorcana-tournaments/lorefest-winter-battle-tournament-decks-363138,363138,78add2079f3d74cecb7f86481a66910a7ba7e6bcc72f4ad84bab21e33effbeb7,2026-02-20T16:47:50.903Z,19,162
517cf7753fdc3f92ed93d69fc53f57ecd9824521e1615c28e16655b6cfc5279a,PLP- Princesses Love Puppies by Darold Naluai,,,lorefest winter battle,Amber|Sapphire,https://inkdecks.com/lorcana-metagame/deck-plp-princesses-love-puppies-499360,https://inkdecks.com/lorcana-tournaments/lorefest-winter-battle-tournament-decks-363138,363138,517cf7753fdc3f92ed93d69fc53f57ecd9824521e1615c28e16655b6cfc5279a,2026-02-20T16:47:52.902Z,16,163
a0033b41ccd273278a966f57a0b59331e0ee799c5ec4909148d11a36e6c9c63f,Robert G by Robert Gonzalez,,,lorefest winter battle,Amber|Amethyst,https://inkdecks.com/lorcana-metagame/deck-robert-g-499376,https://inkdecks.com/lorcana-tournaments/lorefest-winter-battle-tournament-decks-363138,363138,a0033b41ccd273278a966f57a0b59331e0ee799c5ec4909148d11a36e6c9c63f,2026-02-20T16:47:54.915Z,17,164
6872f93e9a94ff0f4a204afd9fa000ab11203234c4b9f546dff1d6f1285ff9e3,Demona Exert Evasive Core by Matt Mah,,,lorefest winter battle,Amethyst|Sapphire,https://inkdecks.com/lorcana-metagame/deck-demona-exert-evasive-core-499361,https://inkdecks.com/lorcana-tournaments/lorefest-winter-battle-tournament-decks-363138,363138,6872f93e9a94ff0f4a204afd9fa000ab11203234c4b9f546dff1d6f1285ff9e3,2026-02-20T16:47:56.933Z,22,165
b0ca61772d2125901d87336e58262a33e86a886ba2ac99727b8b404afc2ccab1,Krunk by Jonathan,,,lorefest winter battle,Emerald|Amethyst,https://inkdecks.com/lorcana-metagame/deck-krunk-499463,https://inkdecks.com/lorcana-tournaments/lorefest-winter-battle-tournament-decks-363138,363138,b0ca61772d2125901d87336e58262a33e86a886ba2ac99727b8b404afc2ccab1,2026-02-20T16:47:58.945Z,39,166
c4be65d6b312b07d5db4e061d959404d2aee1e0a5b76cef913400f19d4b1d674,Yeah by Elgene Tan,,,lorefest winter battle,Steel|Amethyst,https://inkdecks.com/lorcana-metagame/deck-yeah-499453,https://inkdecks.com/lorcana-tournaments/lorefest-winter-battle-tournament-decks-363138,363138,c4be65d6b312b07d5db4e061d959404d2aee1e0a5b76cef913400f19d4b1d674,2026-02-20T16:48:00.935Z,20,167
7779a5d901c2057a7c13a1e1cffba301406cbe939038b7404602e46215f087ea,RS Set 11 by Alan,,,lorefest winter battle,Sapphire|Ruby,https://inkdecks.com/lorcana-metagame/deck-rs-set-11-499378,https://inkdecks.com/lorcana-tournaments/lorefest-winter-battle-tournament-decks-363138,363138,7779a5d901c2057a7c13a1e1cffba301406cbe939038b7404602e46215f087ea,2026-02-20T16:48:02.934Z,19,168
d5416f6a79f664550c974d6b8e712338c76d40b8f2713bc9d6bdc683e2debaf3,DumBoom v. 4.5 by [PYR] GlouGlouS,,,road to lorcana 12 saison 10,Amethyst|Ruby,https://inkdecks.com/lorcana-metagame/deck-dumboom-v-4-5-499471,https://inkdecks.com/lorcana-tournaments/road-to-lorcana-12-saison-10-tournament-decks-363051,363051,d5416f6a79f664550c974d6b8e712338c76d40b8f2713bc9d6bdc683e2debaf3,2026-02-20T16:48:57.540Z,18,169
429e640b3939d218b18bcc018e84994b89b915abc17b5a50411e973e9f976487,Ambre/Émeraude Tolkos by tolkos,,,road to lorcana 12 saison 10,Emerald|Amber,https://inkdecks.com/lorcana-metagame/deck-ambre-emeraude-tolkos-499472,https://inkdecks.com/lorcana-tournaments/road-to-lorcana-12-saison-10-tournament-decks-363051,363051,429e640b3939d218b18bcc018e84994b89b915abc17b5a50411e973e9f976487,2026-02-20T16:48:59.548Z,20,170
4f32096ea9a05a60cfaf0737d8ded5fa8d3d27a12a3aefc27099928c22065071,demona (Copie) by [ZTH] mougli,,,road to lorcana 12 saison 10,Steel|Amethyst,https://inkdecks.com/lorcana-metagame/deck-demona-copie-499473,https://inkdecks.com/lorcana-tournaments/road-to-lorcana-12-saison-10-tournament-decks-363051,363051,4f32096ea9a05a60cfaf0737d8ded5fa8d3d27a12a3aefc27099928c22065071,2026-02-20T16:49:01.547Z,19,171
7e2c98c6107fb9907ca40f7b07788117fd145a86befea93c4301a6df95b28a87,Set 10 - v5.0 by [EC] Lanstark,,,road to lorcana 12 saison 10,Amber|Amethyst,https://inkdecks.com/lorcana-metagame/deck-set-10-v5-0-499474,https://inkdecks.com/lorcana-tournaments/road-to-lorcana-12-saison-10-tournament-decks-363051,363051,7e2c98c6107fb9907ca40f7b07788117fd145a86befea93c4301a6df95b28a87,2026-02-20T16:49:03.555Z,18,172
73225a240cb56167a8052184b62dd92ba8d23c1ffa5799142c29363cddeca731,Dernier tournoi chap 10 by [EXP|627] Ramalex,,,road to lorcana 12 saison 10,Sapphire|Amethyst,https://inkdecks.com/lorcana-metagame/deck-dernier-tournoi-chap-10-499476,https://inkdecks.com/lorcana-tournaments/road-to-lorcana-12-saison-10-tournament-decks-363051,363051,73225a240cb56167a8052184b62dd92ba8d23c1ffa5799142c29363cddeca731,2026-02-20T16:49:07.580Z,20,173
b2fcf0391046e7e378532c9a1ad47d6e5317042c513e8bcf9f5c1ea3150aad2a,It's Goin Down by Silver,,,road to lorcana 12 saison 10,Emerald|Sapphire,https://inkdecks.com/lorcana-metagame/deck-it-s-goin-down-499477,https://inkdecks.com/lorcana-tournaments/road-to-lorcana-12-saison-10-tournament-decks-363051,363051,b2fcf0391046e7e378532c9a1ad47d6e5317042c513e8bcf9f5c1ea3150aad2a,2026-02-20T16:49:09.590Z,17,174
3b951f02e3599c0cd0244f55b2a2a250c2bebeeda6a43c6fd949af9ec538cdf6,Set 10 - Améthyste/Rubis by Hextrazy,,,road to lorcana 12 saison 10,Amethyst|Ruby,https://inkdecks.com/lorcana-metagame/deck-set-10-amethyste-rubis-499478,https://inkdecks.com/lorcana-tournaments/road-to-lorcana-12-saison-10-tournament-decks-363051,363051,3b951f02e3599c0cd0244f55b2a2a250c2bebeeda6a43c6fd949af9ec538cdf6,2026-02-20T16:49:11.603Z,18,175
2c8bb8bc9ba8b06f3d6909f099a215c46b9596ab294bb0e1d5f4a3f347980fad,Set 10 - Améthyste/Émeraude - Prince Philippe by [WTCG]grooff853,,,road to lorcana 12 saison 10,Emerald|Amethyst,https://inkdecks.com/lorcana-metagame/deck-set-10-amethyste-emeraude-prince-philippe-499479,https://inkdecks.com/lorcana-tournaments/road-to-lorcana-12-saison-10-tournament-decks-363051,363051,2c8bb8bc9ba8b06f3d6909f099a215c46b9596ab294bb0e1d5f4a3f347980fad,2026-02-20T16:49:13.600Z,17,176
